"site_id","lat","lon","avg_adjusted_revenue","bd_candidate_sites","ScaledRevenue"
"0A782",41.110564,28.989081,2997.74847267242,"not_candidate",4.30343060705834
"K2650",41.047667,28.779358,695.186175759484,"not_candidate",4.0703663983994
"02806",36.992664,35.319233,28817.2358499537,"bd_candidate",6.91686625726129
"02179",39.8494,32.815378,2193.98576690137,"not_candidate",4.22207414637919
"0A698",41.033417,28.769417,337.095034211874,"not_candidate",4.0341205914371
"G4027",39.9924,32.860719,535.899125105143,"not_candidate",4.05424344248193
"B3011",36.901258,30.680847,9074.16257827667,"bd_candidate",4.91848221582713
"E1506",37.332097,40.725497,1281.09417974674,"not_candidate",4.12967171468957
"B2809",37.038167,35.284969,942.175172936916,"not_candidate",4.09536650165472
"K8324",37.183411,33.219164,41200.2206876831,"bd_candidate",8.17026581388147
"0A992",41.070692,28.867719,468.328664485566,"not_candidate",4.04740399411862
"05023",38.725806,35.501631,6400.58268403839,"bd_candidate",4.64786379079146
"A2106",39.936692,32.868969,813.341738723356,"not_candidate",4.08232604562273
"04158",37.780897,29.084039,10031.499472045,"bd_candidate",5.0153833793115
"0A647",41.177942,29.050719,1399.98322185473,"not_candidate",4.14170560430648
"02778",38.403692,27.121497,14130.7516889763,"bd_candidate",5.43030764664333
"K3671",41.044442,28.649858,13605.5558294776,"bd_candidate",5.3771475833742
"K6213",39.95805,32.580931,6529.18190588245,"bd_candidate",4.66088053996407
"K1798",41.011389,29.014608,10302.3873661006,"bd_candidate",5.04280251700346
"K7573",40.823764,29.924264,1314.51837289631,"not_candidate",4.13305489486971
"B1620",40.870864,29.390703,1864.45803169345,"not_candidate",4.18871951317757
"05999",41.278167,36.339942,19164.0140355981,"bd_candidate",5.93977195401994
"K3376",39.990056,32.559331,5831.18886528241,"bd_candidate",4.59023003210377
"K4188",38.723858,35.487306,88.3165086126232,"not_candidate",4.0089393530064
"K5073",39.918264,32.866267,2324.57810206661,"not_candidate",4.23529263748929
"B3076",39.544428,44.077078,5829.540374274,"bd_candidate",4.5900631726651
"K8008",36.619761,31.768786,484.708932824099,"not_candidate",4.04906199671993
"D5071",40.764839,29.932758,871.555159520538,"not_candidate",4.08821837907648
"C1040",40.219222,29.055756,7942.75112217809,"bd_candidate",4.80396131185992
"K2062",38.490608,27.686831,7087.54449072465,"bd_candidate",4.71739772265028
"0B764",41.193778,28.734831,3467.36530238893,"not_candidate",4.35096498861993
"K4415",40.918139,29.213225,10358.7297588514,"bd_candidate",5.0485054659304
"A5463",38.353831,28.517667,9253.44445381662,"bd_candidate",4.93662903795899
"K7854",41.064758,28.931008,1993.58146920889,"not_candidate",4.2017893231993
"A3849",40.2605,29.078692,290.228576284242,"not_candidate",4.02937679191246
"M1466",39.962278,32.868306,5281.14100638931,"bd_candidate",4.5345544618361
"06188",40.978056,27.499889,7701.05841698674,"bd_candidate",4.77949729664106
"K8012",41.058706,28.913225,3651.51842750825,"not_candidate",4.36960487620757
"K6581",40.86375,29.290969,4852.92616308728,"bd_candidate",4.49121076871474
"K4169",41.016331,28.930331,3127.11656113378,"not_candidate",4.31652518052694
"K6614",40.879278,29.280747,2800.69481519797,"not_candidate",4.28348493401218
"06286",41.005478,39.7336,27149.7635677854,"bd_candidate",6.74808554352108
"0B249",41.016967,28.930858,2666.01498181224,"not_candidate",4.26985270836841
"A5825",41.180897,40.88655,5658.41721417355,"bd_candidate",4.57274217164572
"C3219",36.8144,32.004392,254.34208348561,"not_candidate",4.02574437898845
"K2052",38.477581,28.152442,1728.46826031158,"not_candidate",4.17495469626238
"00305",41.015692,28.877778,3474.75047311965,"not_candidate",4.35171251192233
"B2259",39.878608,32.883608,3755.02186990573,"not_candidate",4.38008144308622
"00644",41.0135,28.8571,6458.56379825582,"bd_candidate",4.65373261028892
"01811",39.9366,32.7846,7633.21549606061,"bd_candidate",4.77263026998125
"A5846",40.772497,30.393572,455.262789404392,"not_candidate",4.04608147275175
"B5808",40.974528,37.88725,3759.58607354518,"not_candidate",4.38054342950492
"C4056",39.725917,43.052192,11804.2147575175,"bd_candidate",5.19481673741876
"0E359",41.022156,28.806086,726.348050794532,"not_candidate",4.07352058786698
"B3187",37.858581,32.507442,11745.2642819128,"bd_candidate",5.18884979964457
"B2191",39.946958,32.898328,210.062598803483,"not_candidate",4.021262431607
"M4210",41.044692,28.964028,2894.91701169679,"not_candidate",4.29302205780447
"A3797",40.195008,29.118839,8402.30803792914,"bd_candidate",4.85047743394133
"A3202",36.672147,30.541131,210.150501625601,"not_candidate",4.02127132908687
"C5504",37.31275,40.729969,1878.79405905136,"not_candidate",4.19017059872516
"0E330",41.039081,28.667969,1887.31544678905,"not_candidate",4.19103312934699
"K2378",40.240719,28.975139,6884.51439658407,"bd_candidate",4.69684711766198
"00133",41.000667,28.786942,2713.73332707673,"not_candidate",4.27468273550491
"C3928",40.217969,29.192608,403.392960822582,"not_candidate",4.04083123454195
"A5565",37.235958,27.594519,7082.29574409643,"bd_candidate",4.71686644713127
"0E624",41.044139,28.782497,11417.5759164512,"bd_candidate",5.15568134653238
"00288",41.020389,28.90005,6106.30096542021,"bd_candidate",4.61807674183105
"M4145",41.069992,28.888167,2620.47344306193,"not_candidate",4.26524301650288
"03283",36.905667,30.686889,15213.8933069796,"bd_candidate",5.53994270164442
"B2833",37.024889,35.400639,16783.9282889095,"bd_candidate",5.69886086039345
"K2168",40.793808,29.955436,3296.44692330917,"not_candidate",4.33366471543345
"A5763",37.968889,34.676108,16865.680577791,"bd_candidate",5.70713578634867
"C2302",39.967433,32.698389,3951.84862522781,"not_candidate",4.40000414920954
"A3846",40.429539,29.168628,1198.0223071575,"not_candidate",4.12126322112881
"00364",41.036456,28.8473,12555.8493344322,"bd_candidate",5.270896814863
"A3231",36.908089,30.708989,371.965671096841,"not_candidate",4.03765017993159
"A2550",38.389719,27.090831,5773.76519636026,"bd_candidate",4.5844176369414
"0B353",41.031364,28.972783,6661.13679724895,"bd_candidate",4.67423694833411
"E3362",37.768133,30.568861,2638.68393073515,"not_candidate",4.26708627299351
"K3442",41.100117,29.021544,1062.77764788707,"not_candidate",4.10757382409036
"E5096",40.7974,30.745831,6920.32704527294,"bd_candidate",4.70047205612199
"B5107",37.197328,40.582089,3789.52445286705,"not_candidate",4.3835737773459
"E5745",36.769103,34.540806,7416.76726420377,"bd_candidate",4.75072148777763
"01348",40.895503,29.217417,707.370976659577,"not_candidate",4.07159973787658
"0D154",40.989617,28.786108,394.476024278106,"not_candidate",4.03992866666694
"M1689",41.028997,28.789192,8282.31689104587,"bd_candidate",4.83833198982809
"0C597",41.043528,28.867469,11222.4608029265,"bd_candidate",5.13593189193912
"K2231",40.995,39.744469,10.145131549222,"not_candidate",4.00102688516156
"E1967",39.874108,32.855331,839.03633538104,"not_candidate",4.08492683989651
"K3453",38.343189,38.153439,2928.07222560048,"not_candidate",4.29637801203934
"K6636",41.016278,29.0925,4761.50517516462,"bd_candidate",4.4819571818591
"03460",39.3985,28.127197,20466.1045988967,"bd_candidate",6.07156891219315
"01280",40.917306,29.195081,513.317213682477,"not_candidate",4.05195771265703
"01923",39.879056,32.838528,595.921342363592,"not_candidate",4.06031886141241
"01724",39.923383,32.839594,60.850712760705,"not_candidate",4.00615927883251
"A2407",38.420417,27.141858,876.503342597487,"not_candidate",4.08871923170256
"02014",39.986369,32.836119,15334.5718318637,"bd_candidate",5.5521577218165
"K1933",41.014056,28.782889,12460.0036809782,"bd_candidate",5.26119536556644
"K1516",36.891317,30.686217,430.965755459762,"not_candidate",4.04362213907958
"01188",40.972278,29.111858,684.778312871375,"not_candidate",4.0693129197026
"03477",39.590328,27.026619,24065.816992984,"bd_candidate",6.43593000750533
"B2938",37.000619,35.236908,1333.33827682937,"not_candidate",4.13495983617057
"00314",41.006456,28.796806,1735.10876278217,"not_candidate",4.17562684461445
"0A770",40.995806,28.898389,1155.17792358096,"not_candidate",4.11692653396637
"K3594",40.978256,29.154594,4443.8035433873,"bd_candidate",4.44979958095549
"K1357",36.588608,36.175639,22454.004508871,"bd_candidate",6.27278315079703
"M4278",41.041108,28.687778,20395.5591310615,"bd_candidate",6.06442833508149
"B1329",40.957056,29.097139,10857.772569898,"bd_candidate",5.09901833066351
"06106",37.513508,42.464367,51551.6143313416,"bd_candidate",9.21802872188658
"K1962",37.786389,29.106108,2385.21717255429,"not_candidate",4.24143049399636
"M8234",39.340003,26.703081,105.477888435396,"not_candidate",4.01067641932302
"0A775",41.045608,28.819692,15627.4443235517,"bd_candidate",5.58180212952904
"D2273",36.881464,30.654139,18171.9979760945,"bd_candidate",5.83936058265546
"K5020",41.026483,28.979247,724.037734241726,"not_candidate",4.0732867387764
"B1536",40.758639,29.384469,16757.7003701872,"bd_candidate",5.69620608352597
"K3418",36.65975,29.110028,0,"not_candidate",4
"E2583",38.363889,27.146108,1373.05475542463,"not_candidate",4.13897991834899
"0H465",41.049339,28.834344,2058.26838066856,"not_candidate",4.20833690015309
"K3691",41.340878,28.406575,6783.86681245831,"bd_candidate",4.68665961933494
"K1986",38.387858,27.179028,11734.0378411129,"bd_candidate",5.18771346489932
"A1283",40.874167,29.264417,6728.30242180507,"bd_candidate",4.68103541939274
"01423",41.024289,29.017967,377.571491545439,"not_candidate",4.03821759828483
"K2670",40.995639,28.535556,1721.14602856293,"not_candidate",4.17421354361239
"01398",40.940306,29.216942,3350.08793459352,"not_candidate",4.33909423187407
"B2211",39.939906,32.857081,6662.77204276038,"bd_candidate",4.67440246707017
"0A456",41.00075,28.834389,2964.15447008182,"not_candidate",4.30003023885116
"F4293",39.030747,43.370306,24.2801711502131,"not_candidate",4.00245762682852
"K1966",37.774897,29.067997,7246.27080764204,"bd_candidate",4.73346392137824
"K6155",37.5845,36.938281,604.423367423041,"not_candidate",4.0611794321536
"0E781",41.1985,28.726997,1497.54698370249,"not_candidate",4.15158095967876
"K1336",37.977014,32.514608,24223.9711339461,"bd_candidate",6.45193829086812
"0C328",41.044558,28.664425,6875.48234422784,"bd_candidate",4.69593289782185
"E1837",37.154667,38.775192,2749.01589405825,"not_candidate",4.27825401935857
"A4164",37.759831,29.043056,24487.2512546937,"bd_candidate",6.47858737353569
"A4895",38.286364,31.943017,91.8488287389339,"not_candidate",4.00929689268994
"0A299",41.081108,28.78525,7996.73886937295,"bd_candidate",4.80942592473668
"A3724",40.71065,31.508189,2220.47519756519,"not_candidate",4.22475539335512
"A3081",39.75925,42.736528,1573.18896871696,"not_candidate",4.15923740372044
"A2095",39.9405,32.794806,3168.11033899921,"not_candidate",4.3206745503012
"02210",39.918908,32.932769,80.2423461481914,"not_candidate",4.00812209030394
"0B779",41.040408,28.906156,17650.1804456759,"bd_candidate",5.78654247217287
"M4132",41.05975,28.889831,2626.37823468021,"not_candidate",4.26584069656898
"C1125",39.565139,26.719331,48.5214173900942,"not_candidate",4.004911313697
"B2999",36.888056,30.680167,20107.9356677691,"bd_candidate",6.03531523140831
"K7874",41.039658,28.97145,5839.8597812437,"bd_candidate",4.5911076978979
"K2373",40.269156,28.947453,8543.64317832961,"bd_candidate",4.86478330644576
"E1146",40.850442,29.295358,977.820599454514,"not_candidate",4.09897451396986
"F3653",36.791242,31.427572,4060.93591068309,"not_candidate",4.41104590990087
"K3825",38.577769,26.979158,10098.3122610656,"bd_candidate",5.02214613653299
"M9012",40.226783,27.242853,2536.51384811824,"not_candidate",4.25674466812763
"A3325",39.888806,41.238192,5141.34382366631,"bd_candidate",4.52040426064164
"K6211",39.925858,32.887667,3473.05270050338,"not_candidate",4.35154066422387
"A3204",36.909814,30.576944,305.641903933044,"not_candidate",4.03093692125884
"D4937",41.031167,28.523528,416.738541595417,"not_candidate",4.0421820675796
"A2610",38.605,27.071942,11663.5276329251,"bd_candidate",5.18057645675162
"K1652",37.865056,41.112028,1412.76544523851,"not_candidate",4.14299941458985
"04206",37.933556,40.177278,13158.5847760172,"bd_candidate",5.33190539600412
"B2427",38.414219,27.122692,6493.65255808439,"bd_candidate",4.6572842770791
"M2563",41.144028,37.272719,8216.89222461396,"bd_candidate",4.83170973768352
"K1370",36.520639,36.377831,2622.66048189266,"not_candidate",4.26546438748384
"B1593",40.781778,29.417703,3772.92425516773,"not_candidate",4.38189351360426
"03289",36.807889,31.343639,328.960493180871,"not_candidate",4.03329721724621
"B3997",40.0344,27.0405,28685.5200197721,"bd_candidate",6.90353404654531
"K3754",41.016944,28.800889,8694.19417778713,"bd_candidate",4.88002200361301
"B5287",37.898442,32.496858,17721.968700716,"bd_candidate",5.7938088435863
"K7121",41.564108,35.899742,6017.83599491626,"bd_candidate",4.60912236158597
"0F275",41.068331,29.008108,259.25786202374,"not_candidate",4.02624195164325
"K6651",40.967806,29.219056,4472.18883166648,"bd_candidate",4.45267272569481
"B5470",38.620667,27.427192,233.582626032801,"not_candidate",4.02364311704652
"0A649",41.037831,28.8525,2847.73633766473,"not_candidate",4.28824645348226
"K1328",37.958017,32.509433,17898.559970137,"bd_candidate",5.81168332390715
"05021",38.782081,35.455942,54.7486395522614,"not_candidate",4.00554163002213
"02694",38.476597,27.120397,1680.51011861633,"not_candidate",4.17010039705061
"03945",40.231597,28.972297,25716.0061667774,"bd_candidate",6.60296133362551
"05586",36.834328,28.244525,9458.84891355946,"bd_candidate",4.95741997505075
"K3494",41.249539,32.682547,739.074091286399,"not_candidate",4.07480871134602
"0D915",41.017072,28.936289,13.4913724139246,"not_candidate",4.00136558999493
"A5901",40.778114,30.399153,483.484530537913,"not_candidate",4.04893806333046
"K8838",40.223047,28.840606,14556.3685227305,"bd_candidate",5.47338837053246
"K6715",40.993992,28.638442,9390.97603559307,"bd_candidate",4.95054991615425
"00142",41.016442,28.968142,508.249902458336,"not_candidate",4.05144480193923
"K2801",40.99025,29.024581,7186.43289389965,"bd_candidate",4.72740715755783
"M4069",40.992656,28.844544,868.85570785484,"not_candidate",4.08794514192362
"M2928",39.955139,32.718667,1742.33352632873,"not_candidate",4.17635813158157
"01347",40.884892,29.224381,2335.69182292398,"not_candidate",4.23641756277811
"0C162",41.025219,28.709,2758.0990901645,"not_candidate",4.2791734159436
"0E417",40.991894,28.776558,5043.31239604296,"bd_candidate",4.51048156837252
"M7335",40.883608,29.234306,1661.41462575303,"not_candidate",4.16816756077551
"0E320",40.968928,28.799775,172.491082836155,"not_candidate",4.01745946147726
"K9585",38.450219,27.19325,811.054737341348,"not_candidate",4.08209455648213
"K5898",37.005417,35.267389,2799.78347785727,"not_candidate",4.28339268890054
"0B500",41.053856,28.723253,3588.72478975659,"not_candidate",4.36324893547536
"K6834",41.016081,28.769358,4198.07706268676,"bd_candidate",4.42492726898903
"E1858",37.055192,35.277778,815.114949923406,"not_candidate",4.08250552917707
"A5005",38.740331,35.536608,1311.00791743378,"not_candidate",4.13269956831655
"B6399",38.517969,43.3491,2730.03853087594,"not_candidate",4.27633314011094
"0C709",41.048894,28.984906,60.7083570631591,"not_candidate",4.00614486965972
"B3172",36.390556,30.465556,70.1270435885508,"not_candidate",4.00709822441785
"A3824",40.183778,29.124278,7297.61207090526,"bd_candidate",4.7386606584698
"K6300",39.797831,30.500831,1060.82814605287,"not_candidate",4.10737649648586
"02614",38.36,27.103056,1521.7113669116,"not_candidate",4.15402686650956
"M7811",40.969856,37.888608,11809.7687508679,"bd_candidate",5.19537890985894
"K4573",41.085514,28.973625,137.383924311204,"not_candidate",4.01390593238019
"02753",38.452411,27.226828,98.6093004743896,"not_candidate",4.00998118427123
"B1038",41.016697,29.174719,3336.13328552396,"not_candidate",4.33768174924684
"02518",38.488056,27.213567,40.7810359391047,"not_candidate",4.00412783614245
"K4334",39.898458,32.790731,433.731151459848,"not_candidate",4.04390205108511
"K4377",40.976081,29.272778,23939.4431164064,"bd_candidate",6.42313850667201
"K2514",38.394619,27.056708,18348.1546488638,"bd_candidate",5.85719107331971
"K7935",40.262503,29.067556,178.106599313412,"not_candidate",4.01802786125768
"E1137",40.964081,29.284917,1109.06440625326,"not_candidate",4.11225894671417
"0A406",41.062678,28.910194,5668.80084372316,"bd_candidate",4.57379319745606
"M5185",38.677417,29.402056,20651.4603570284,"bd_candidate",6.0903305296952
"0A979",41.108942,28.739081,3306.20753745394,"not_candidate",4.33465267993487
"K3806",38.397008,27.117178,1832.66942860257,"not_candidate",4.18550188660838
"B5381",39.548744,29.493536,27975.9924384237,"bd_candidate",6.83171601821645
"K2315",39.887778,32.889167,4304.86028618356,"bd_candidate",4.4357358136767
"05404",38.3385,38.3072,2425.18764292655,"not_candidate",4.24547628509592
"B5355",37.909028,32.469306,11460.2137819219,"bd_candidate",5.15999713003502
"C1057",40.932406,29.136731,2134.84246884637,"not_candidate",4.21608769121263
"M7280",38.339806,27.128917,3074.54628489697,"not_candidate",4.31120404335444
"F6390",36.214206,36.135367,1818.91152872528,"not_candidate",4.18410931883638
"A2174",39.962889,32.809389,5272.27489491091,"bd_candidate",4.53365703844896
"0H214",41.034192,28.90975,4234.4170056711,"bd_candidate",4.42860557991496
"B2215",39.982289,32.8347,2015.87113694318,"not_candidate",4.20404547226364
"0B201",41.012219,28.873056,9367.78284925795,"bd_candidate",4.94820231338723
"E2730",39.185692,27.598056,7717.19569869157,"bd_candidate",4.78113070425634
"A5922",41.299806,36.329056,2994.77245658723,"not_candidate",4.30312937619272
"01450",40.973358,29.049028,638.916367393226,"not_candidate",4.0646707964277
"F2709",36.860556,30.806667,16514.689976711,"bd_candidate",5.67160869255533
"K3280",38.750056,41.505331,20484.3174496828,"bd_candidate",6.07341240787688
"A3165",36.878858,30.662581,5556.8619062005,"bd_candidate",4.56246279396304
"K4022",39.574167,32.134692,114.515614475351,"not_candidate",4.01159121345059
"E1686",39.923497,32.825997,2957.34408257491,"not_candidate",4.29934089482035
"K9441",41.079442,28.931389,8749.2851567154,"bd_candidate",4.88559828505624
"M7607",41.055869,28.999706,6249.26803901307,"bd_candidate",4.63254779780025
"M4294",41.036167,28.677139,9495.52842478476,"bd_candidate",4.96113265690487
"0B419",41.002453,28.816192,147.74583582594,"not_candidate",4.01495475990187
"0A113",41.006689,28.89835,1103.61406644189,"not_candidate",4.11170726603358
"E3311",39.1867,27.623997,4469.20088108823,"bd_candidate",4.45237028682575
"01127",40.941778,29.114942,2818.48028017379,"not_candidate",4.2852851699171
"B3486",40.231219,27.240889,13056.367140458,"bd_candidate",5.32155897785312
"A2531",38.509428,27.036878,1552.34111672128,"not_candidate",4.15712719452691
"A6504",41.451269,31.784678,4166.32269741891,"bd_candidate",4.42171310795524
"01942",39.874606,32.763064,5451.93338874045,"bd_candidate",4.55184198169648
"03401",36.933389,30.669358,17595.6821143373,"bd_candidate",5.78102617822343
"K5336",41.010369,28.833419,3752.67211339775,"not_candidate",4.37984360190302
"K3188",37.568192,43.70975,834.623779310807,"not_candidate",4.08448020316923
"B3943",40.075719,29.488917,8693.82628061386,"bd_candidate",4.8799847652444
"E1913",39.911719,32.862556,73.1894330185481,"not_candidate",4.0074081979504
"K1908",41.093608,28.864136,294.814470527839,"not_candidate",4.02984097384331
"A3161",36.853231,31.053839,62.2363153135868,"not_candidate",4.00629952883266
"B5261",40.789528,29.973219,14200.8685702178,"bd_candidate",5.43740484243347
"0A528",41.028639,28.940306,2796.57176101016,"not_candidate",4.28306760052121
"0A656",41.007692,28.907081,8110.24203672387,"bd_candidate",4.82091465879369
"04231",40.864942,26.629978,3081.39295653568,"not_candidate",4.311897060047
"01660",40.870442,29.126692,821.157305194116,"not_candidate",4.08311713336754
"K8858",40.990442,28.906608,1560.6132397228,"not_candidate",4.15796449469632
"E3657",41.056831,28.914442,7869.59262468465,"bd_candidate",4.79655624518796
"E5885",40.204003,29.016028,906.572141159512,"not_candidate",4.09176278051406
"00472",41.065917,29.002917,32.174588150252,"not_candidate",4.00325669578461
"01956",39.954364,32.794228,13791.5245688963,"bd_candidate",5.39597124653676
"0F365",41.266822,26.687681,14087.0177626795,"bd_candidate",5.42588092040987
"M7873",38.816467,30.539433,14310.393312516,"bd_candidate",5.44849088228851
"F1244",40.743392,30.047758,26045.0074992058,"bd_candidate",6.63626268460002
"A1299",40.918167,29.191858,11441.0304480782,"bd_candidate",5.15805540253966
"05951",41.562167,35.893442,1507.87707023253,"not_candidate",4.15262656589134
"02112",39.995469,32.631539,20274.0504616741,"bd_candidate",6.05212928809634
"K3500",40.955081,29.091056,1797.88359145869,"not_candidate",4.18198088150144
"K3850",38.362208,27.150439,8614.28767917184,"bd_candidate",4.87193390762905
"0E111",41.056592,28.991094,3484.31418010301,"not_candidate",4.35268054557897
"C1988",40.156778,31.915,2518.60956580405,"not_candidate",4.25493240559091
"04389",39.779175,30.528528,7713.71058908579,"bd_candidate",4.78077794319817
"B1004",40.875528,29.285219,3203.57523030068,"not_candidate",4.32426428893169
"A3534",39.678197,27.9393,2210.08468103704,"not_candidate",4.22370367044823
"D1127",40.960081,29.25575,1437.05481990303,"not_candidate",4.1454579729935
"02166",39.972008,32.798956,1438.38256448805,"not_candidate",4.14559236663897
"00910",41.0143,28.897,5588.42690901415,"bd_candidate",4.56565778782355
"01016",41.003692,29.038803,2919.16793390205,"not_candidate",4.29547672406935
"K8723",41.005358,28.826942,9766.5742460925,"bd_candidate",4.98856777991461
"F1906",39.994331,32.7975,338.50893247922,"not_candidate",4.03426370551538
"K8832",37.032497,27.437081,23.9502807870705,"not_candidate",4.0024242354903
"D3513",37.9044,41.131397,14736.6705176126,"bd_candidate",5.49163844863596
"K4178",41.001578,29.030631,18138.6044201459,"bd_candidate",5.83598050355753
"A6426",39.025667,43.36575,4848.20233978353,"bd_candidate",4.49073262567314
"A5872",41.092278,30.725969,2703.24306064709,"not_candidate",4.27362091596269
"B1344",40.859969,29.293581,1801.18469090975,"not_candidate",4.18231501714342
"K2012",38.473889,27.091667,1932.1925696841,"not_candidate",4.19557556937063
"0A188",41.026583,28.955628,540.991574096014,"not_candidate",4.05475889763195
"A3678",37.900308,40.217247,2775.22694744981,"not_candidate",4.28090708912568
"0D428",41.054394,28.990994,5.21769457140643,"not_candidate",4.00052813244529
"05489",39.046469,28.654417,77.4378563485509,"not_candidate",4.00783822124349
"00544",41.063308,29.028128,132.416989875238,"not_candidate",4.01340318175089
"A5895",40.7614,30.6479,4598.83431579289,"bd_candidate",4.46549171850891
"K5033",41.023219,28.671997,14060.2309772765,"bd_candidate",5.42316957533537
"B3953",40.246389,28.995056,3387.69173991108,"not_candidate",4.34290047031576
"B5405",38.318639,38.219167,9779.82607358727,"bd_candidate",4.98990912329215
"0A446",41.059889,28.988917,2509.12571169288,"not_candidate",4.25397245460221
"K9094",38.497192,43.371667,8015.78459700227,"bd_candidate",4.81135372379958
"A3033",36.886381,30.716081,3733.47822925163,"not_candidate",4.3779008065113
"B5192",40.770581,29.778389,17124.5952505181,"bd_candidate",5.73334300054228
"K1274",37.796942,29.042219,3199.47607309495,"not_candidate",4.32384937428135
"06164",40.668347,27.245558,4239.13535552528,"bd_candidate",4.42908316893672
"A3593",37.885039,41.159858,6263.21244123232,"bd_candidate",4.6339592432464
"B1577",40.861581,29.323608,7805.28901180673,"bd_candidate",4.79004746552567
"B2397",38.450908,27.280717,3803.50785631843,"not_candidate",4.38498917047734
"03513",39.668219,27.918489,3243.74288358946,"not_candidate",4.32833003878784
"0E139",41.014969,28.708192,8585.57984329424,"bd_candidate",4.86902811478249
"00304",41.003789,28.963758,2751.43776993944,"not_candidate",4.27849916042879
"05910",40.781278,30.416692,7607.40215298668,"bd_candidate",4.77001745625438
"B5996",41.266997,36.327606,314.656947820649,"not_candidate",4.03184941951025
"K2025",38.3903,27.0949,2933.18703599385,"not_candidate",4.29689573059938
"K1599",40.177969,29.11905,5750.56366425124,"bd_candidate",4.5820691894193
"A3517",39.503,26.981028,7881.74000260371,"bd_candidate",4.79778579672964
"B5588",36.765556,28.808056,7200.86202262772,"bd_candidate",4.72886766677973
"K2799",40.900831,29.215556,8937.60288616524,"bd_candidate",4.9046597118196
"M2846",39.896442,32.834192,3848.2250374101,"not_candidate",4.38951542127132
"M3953",41.030081,29.107858,2600.43262940937,"not_candidate",4.26321449532841
"M4193",40.982572,28.657444,13718.3211774769,"bd_candidate",5.38856163572398
"B4009",40.186139,26.358731,3887.27139722357,"not_candidate",4.39346767436047
"A5203",40.805578,29.438158,274.091380270278,"not_candidate",4.02774339297077
"00929",41.019097,28.8646,9028.90033761087,"bd_candidate",4.91390079437458
"03726",40.720958,31.467469,22945.4180635762,"bd_candidate",6.32252378600381
"B3959",40.187389,29.10325,3468.47151680956,"not_candidate",4.35107695909252
"K4372",38.3925,43.286556,14939.0018624408,"bd_candidate",5.51211832656695
"K5185",37.926806,41.928556,6475.93887216319,"bd_candidate",4.65549130661433
"03476",39.214308,26.784719,10259.4794629776,"bd_candidate",5.03845940042416
"03813",40.185,29.062108,1328.36539823643,"not_candidate",4.13445648387666
"03890",40.337264,29.075172,485.799151617658,"not_candidate",4.04917234812311
"H1563",41.012917,29.137639,10175.2182498524,"bd_candidate",5.02993052240684
"D3080",41.058444,28.979783,1312.24964675057,"not_candidate",4.13282525553942
"C5814",39.924394,32.831581,6865.0083708625,"bd_candidate",4.69487272745548
"C5451",39.946272,32.728264,3979.07563484736,"not_candidate",4.40276005355994
"K8808",38.431028,27.145969,685.79133000416,"not_candidate",4.06941545679214
"K4583",40.745528,30.014056,38274.838523612,"bd_candidate",7.87416008853007
"D2149",39.959858,32.571219,1688.41261101533,"not_candidate",4.17090028339456
"K1189",41.007358,29.151469,1457.42735869833,"not_candidate",4.14752007122166
"M2558",40.963108,37.893306,945.849737311946,"not_candidate",4.09573843923025
"K7525",41.560389,35.915417,86818.0681934304,"bd_candidate",12.7876816136213
"K5993",37.861667,27.266969,20514.0297979323,"bd_candidate",6.07641987696532
"E2709",38.390556,27.123597,2643.44272175111,"not_candidate",4.26756795544952
"0A639",41.030361,28.950128,2929.77817020535,"not_candidate",4.29655068690242
"A4600",36.831733,36.212169,2482.82248246776,"not_candidate",4.25131005484315
"K9464",41.076747,28.899831,7374.68512913957,"bd_candidate",4.74646195502989
"K1459",39.950006,32.622028,542.177161818216,"not_candidate",4.05487890223058
"M8890",40.075719,32.954167,1009.59813227782,"not_candidate",4.10219102001207
"B2176",39.9122,32.919108,22201.1042545443,"bd_candidate",6.24718471303778
"A3630",41.057081,37.469719,1129.00403926357,"not_candidate",4.11427722643443
"B3055",39.71605,43.061489,7768.68031194056,"bd_candidate",4.78634195116205
"00937",41.051644,28.994675,68.3283237158323,"not_candidate",4.00691615888837
"A5345",37.896689,32.478392,21305.6750779835,"bd_candidate",6.15654981784947
"K8300",41.052528,28.924889,4760.39351288112,"bd_candidate",4.48184465995655
"K6123",37.028219,35.411308,6406.68426162733,"bd_candidate",4.64848138943547
"B5243",40.80145,29.428719,1035.42496435888,"not_candidate",4.10480519908953
"C3064",38.356081,28.513167,6262.75265898666,"bd_candidate",4.63391270431654
"K6007",36.640858,36.211778,3578.7289011203,"not_candidate",4.36223715660711
"00A85",41.039442,28.682778,3229.68913846833,"not_candidate",4.32690752570763
"K6574",41.016192,29.188306,984.292492568493,"not_candidate",4.09962959576684
"A6448",40.516858,28.79925,1180.10225942642,"not_candidate",4.11944936282445
"0A636",41.013561,28.944228,3352.71044092771,"not_candidate",4.3393596806588
"00714",41.117158,29.061439,3128.2876311542,"not_candidate",4.31664371565104
"05232",40.7952,29.3974,14396.8463718017,"bd_candidate",5.45724161788233
"A4139",37.765278,29.098608,13615.6065903316,"bd_candidate",5.37816491638099
"B3460",40.1043,27.6521,12084.7166694812,"bd_candidate",5.2232090012141
"M4673",38.748189,30.561631,5430.04276835314,"bd_candidate",4.54962622400581
"K8577",41.054692,28.933081,7942.23943843601,"bd_candidate",4.80390951948645
"00784",41.098056,28.889167,2343.26619580037,"not_candidate",4.23718423702744
