lng,lat,length
28.895556,41.078028,14381.7188
32.879997,39.909442,5973.388596
28.870469,40.990331,7172.209604
34.630831,36.844442,16409.53198
40.194331,37.928081,1275.562621
35.485969,38.754139,237.6198265
43.395331,38.503331,19764.20937
29.396228,38.989608,1679.482008
39.731556,40.989867,3989.391303
37.030858,39.736278,1645.93925
29.055889,41.050056,5308.728118
29.120467,40.945264,16684.51359
32.713778,39.88955,3050.386637
36.264042,37.087278,2943.278317
31.388375,36.784806,4.715165186
28.926556,41.019219,8801.842548
40.2017,37.918197,223.9930412
28.301806,37.906219,759.0821549
32.638608,39.940831,6639.402763
27.062139,38.503569,28024.66005
29.389819,40.76465,12795.70192
27.938314,41.261825,32469.65828
28.791,41.113417,3889.794943
35.514719,38.720278,4580.593983
29.299167,40.850556,8218.987747
30.698692,36.909942,4067.501236
29.222189,41.015978,15534.80856
29.019322,41.103889,2709.066075
32.8519,39.856178,10597.71547
32.845464,39.902956,1131.502984
29.295358,40.959081,5319.927089
29.086039,40.171828,223.1396063
29.149358,40.994389,3004.72499
28.318844,41.075369,733.0413283
31.990053,36.552358,11081.78305
32.718839,39.933247,9774.614092
29.088258,40.17455,3348.909614
28.883539,41.027878,4953.710458
29.01225,41.066831,4495.201516
28.705331,41.034719,7064.195124
40.579028,37.193167,12165.05977
29.351028,40.828942,4542.82665
30.545039,38.533089,1394.758874
29.038358,41.005192,1801.862817
29.719389,40.775942,4201.053106
29.115306,40.954442,689.6164476
29.090942,41.019831,1658.902758
29.207889,40.187192,780.8762036
32.526417,40.004831,21758.62615
30.785278,36.920831,717.0901774
28.924122,41.036417,7938.063013
28.997108,41.097778,3535.270152
29.088442,40.210389,1391.052063
28.159528,38.479858,2223.197015
37.343806,37.037028,11677.83759
33.935581,36.382969,813.7871663
28.938842,41.012103,1228.179352
43.372242,38.484064,5737.745037
28.800069,40.964381,1460.346836
27.086219,38.471028,659.4571454
29.116081,40.984417,10765.46132
28.975553,41.029697,16595.13373
28.994528,41.091969,10363.52928
32.454756,37.875183,1654.053325
28.967247,40.200858,9892.092042
32.822997,39.978997,1075.060453
27.846778,38.920417,7495.940604
32.869778,39.912389,1411.349873
28.832517,41.014953,8064.547096
29.231489,41.009239,5311.882909
29.233028,41.002692,6357.639148
29.006389,40.220108,580.0115732
32.873453,39.901183,2679.467339
29.419469,40.79525,171.4531541
29.173917,36.641581,707.1241243
35.382219,37.014167,11200.79099
27.486281,40.987756,4749.559612
29.50025,40.081028,28949.72853
40.176806,37.946442,2117.525741
27.9494,40.972169,995.9007516
34.953806,40.549381,1719.639922
28.150417,38.485942,7997.443631
29.040608,41.162331,3985.975854
29.101556,41.094028,1311.33496
44.277219,37.567247,419.1159015
28.917889,41.058828,3127.709541
36.161581,36.197556,13770.05897
34.516528,36.734528,360.5968989
29.309017,40.479917,13163.42441
29.1585,40.913806,26478.49944
36.15925,36.202692,605.9892753
34.6067,36.812678,2191.768312
29.138353,40.911681,1307.993162
36.156278,36.587667,1261.705122
32.772719,39.995556,2097.570116
38.789108,37.149469,7601.17425
28.630692,41.072106,1913.300991
43.329608,38.534692,4165.203095
28.896806,41.179306,2085.02546
29.460125,40.80965,1024.113921
32.873331,39.908889,14203.51847
26.411725,40.123267,8915.651519
35.267989,37.016469,0
27.160731,38.476308,3285.681655
32.827917,39.872806,2277.876106
36.359219,41.264278,2529.489734
32.8074,39.9007,3027.391382
29.003072,41.044514,2489.664778
29.144528,40.191917,5983.18305
28.534442,41.007358,23820.65501
28.778647,40.175333,877.2514523
29.106969,41.0375,728.0596175
28.935639,41.083278,16340.45131
30.508878,39.774439,4855.987527
32.593278,39.959217,1371.036854
32.878694,39.952822,9876.312182
30.360528,40.787639,130.428199
34.6145,36.793692,4882.921951
29.030417,41.028806,3031.136968
39.725028,40.998889,19043.81515
37.875497,40.981219,25.36119612
28.988103,41.041819,171.7044484
29.1445,40.930719,3931.912774
29.059378,40.301578,10150.32043
36.193192,36.577247,5565.378876
28.774319,41.014767,9060.985226
29.081889,41.065692,92.95969882
29.184606,40.192592,3483.839877
28.831747,41.017806,22147.84508
28.926297,41.054969,11243.73757
28.921697,41.0578,1436.148945
29.058806,41.129192,503.5786716
29.027197,37.7891,884.9713436
27.057403,38.3899,3088.695761
32.375469,39.7925,70.34423289
39.695139,40.995056,10073.57405
30.391417,40.761831,1794.050963
28.922978,40.228572,865.4756132
27.110581,38.403528,2995.88936
27.160831,38.401528,2063.262829
28.951219,41.019244,541.0599981
27.260906,37.862589,11.42171722
43.394028,38.497806,14067.59122
27.282028,38.242192,17407.31584
36.107108,36.549942,1488.656262
29.276308,40.965219,389.1535563
32.808525,39.959756,6339.859567
32.947306,39.960692,2067.483177
30.622997,40.687417,14661.86961
29.001008,41.101775,2797.365246
28.878219,41.017858,25.53637133
28.933581,41.036442,10569.10979
33.773642,41.380839,1991.28449
35.3353,37.020989,8529.235026
29.391306,40.791306,3091.30044
29.034028,41.141806,445.1750822
32.809072,39.970197,4.049178362
28.904436,40.998825,903.813429
27.495353,40.978903,14703.57004
27.717889,38.089719,8379.317095
43.065139,39.709917,1489.054847
28.937581,41.031858,3033.329649
29.178942,40.201775,1651.770475
27.135942,38.421306,7673.475692
32.8075,39.907278,6118.62453
29.953717,40.705189,3805.753345
28.975311,41.014833,6085.293899
29.21025,40.888969,5073.498242
27.8865,39.6475,27763.8633
28.858028,41.060056,8823.567687
27.206708,38.440703,5123.980376
29.741456,40.772331,4791.182577
28.876697,41.045,4849.68012
28.935764,41.059364,2133.064415
27.177028,38.469719,2864.129897
42.278858,38.509692,957.7385185
27.043328,38.500789,19036.20703
27.122181,38.333917,3235.062507
26.762319,39.567939,3277.550891
44.082581,39.551219,15782.79661
35.471806,38.698028,546.9992782
30.825331,36.869581,2227.21106
40.725528,41.086469,8247.307383
32.832967,39.847969,10964.91901
35.423969,38.737969,24520.34646
35.423969,38.737969,24520.34646
38.331969,40.908167,23956.01153
28.8841,40.983239,175.603805
32.861031,39.938917,977.2736545
36.180639,36.578056,1706.444817
27.128186,38.319592,13750.74892
40.180528,37.947389,619.1795753
41.121689,37.880108,1950.072356
29.189719,41.004478,2801.821983
29.127819,41.014739,3103.627409
29.267719,40.656108,14873.2207
32.882167,39.888667,1433.046626
29.120006,40.196558,1253.985892
32.781867,39.947486,2849.256275
29.105858,41.020219,14914.40336
32.84775,39.9425,1600.571067
28.844556,41.038331,3959.193534
32.824497,39.894556,16359.59234
28.960219,41.044528,5575.80124
37.110858,36.715969,12769.11698
36.991608,39.739167,3539.231487
40.162331,37.947331,11012.2639
28.988056,41.079692,8239.385265
28.954428,41.043903,5414.717169
28.803639,41.118442,2724.955801
32.597747,39.958881,1210.887537
29.219683,40.894381,137.9602251
27.511528,37.700969,202.5910547
29.210069,41.010758,12127.68723
28.906969,40.988556,1308.141983
28.874439,40.996569,6840.224372
28.937331,41.140831,320.8934115
28.606692,41.182167,12555.44665
38.431997,38.3412,24644.51714
41.136219,37.915942,111.883053
26.777306,39.221608,1863.224153
28.932097,41.0373,282.7075676
29.275608,40.894469,7452.801895
28.830033,41.046278,2928.742748
29.371997,40.8131,151.0615882
29.016867,41.075458,3576.024181
30.353192,40.776778,1264.490521
35.596128,38.777608,474.4823257
30.6582,36.979208,123.2244502
32.890919,39.961969,451.3820625
29.246264,40.892106,2000.308216
28.947056,41.019778,7770.828057
29.187331,40.999581,19737.22058
40.057969,40.936942,6875.21373
32.852306,39.943081,49330.40154
41.908658,37.940969,6451.684961
35.548278,38.696667,3829.457297
40.200139,37.929417,980.0525274
28.667997,41.002889,8658.830744
29.133108,40.986228,552.0512464
28.952675,40.241744,945.3561412
37.913711,40.978533,12155.9219
29.123247,36.638192,3864.638166
29.235219,41.023367,7849.064436
27.111358,38.373556,4798.209207
28.933469,41.058331,6556.571706
28.796692,41.020942,3979.352271
43.367767,38.490853,20809.51516
29.143858,40.916858,11247.89834
32.652192,39.889639,9027.763899
32.590028,39.943639,2728.56065
29.216722,40.945914,11905.21497
27.14375,38.4408,1573.168237
29.034728,41.0986,3538.355884
27.780278,37.313889,899.607074
29.034164,41.110917,35191.71662
29.151969,40.193608,6411.95547
31.606742,40.730631,51395.70435
28.871692,41.007389,6394.143109
29.064719,40.983056,9001.203125
29.031608,41.079331,3172.545712
29.612858,41.178719,134.6217004
29.030528,41.016667,5101.771321
28.966994,41.012033,2685.358556
30.520917,39.746806,22788.85903
31.912778,38.269281,12073.00194
30.714192,36.921469,17668.2299
31.997831,36.541181,107.0828044
26.9341,39.4929,198.2017837
37.339806,37.087131,512.8509477
29.093158,40.998828,948.1762613
28.838892,41.021997,1720.922466
28.680306,41.045908,8721.622062
28.140581,38.487081,75.65790415
31.812531,36.602731,400.0257109
29.148508,40.990958,6185.129785
30.019458,39.407028,33.30059368
29.325997,40.937056,39.303029
29.026108,40.995528,990.5912012
29.232192,40.876692,2769.344595
29.103889,40.996831,13585.04865
29.066669,40.272919,18055.87667
28.965833,41.055983,2686.85764
28.885517,41.079944,3804.804075
44.0439,39.924167,241.6855294
32.653889,39.979719,11161.99231
27.882372,39.622833,3583.320449
30.577239,36.567669,93.04403533
27.240556,37.841108,614.6022907
38.790239,37.157906,1194.298187
28.951967,41.015825,1314.269948
31.613692,40.739306,34509.08987
28.871969,40.986942,462.3942653
27.384056,37.057969,890.8394343
28.780139,41.006389,824.1550848
37.338308,40.39275,8227.5117
27.408331,37.132219,797.7387725
32.518417,38.003778,155.1000549
29.415669,40.785039,12436.13303
32.571158,39.954775,8518.786658
29.148,41.027306,2816.192032
27.134442,38.380556,1019.091897
28.899869,41.049767,4167.374672
27.979278,40.346528,2094.3948
32.850917,39.972192,2204.72078
29.11135,40.991208,858.8254628
29.291667,40.916747,1741.750515
27.011169,38.39725,992.5202971
29.065942,40.999417,4814.816754
29.315242,40.876281,11311.38891
28.968483,41.010661,1305.659948
30.031628,39.397919,7764.110572
30.704989,36.883097,2045.017065
29.092436,40.207683,1070.179871
29.085958,40.988614,2349.735588
27.025828,39.602419,8020.522588
32.872906,39.985067,6718.817481
38.287831,38.326167,551.6509619
27.172778,38.416108,17222.38851
32.777828,39.981783,6660.421486
29.085108,40.995806,160.6006388
28.667028,40.980497,6429.689925
27.158389,38.388667,8919.419333
29.993056,40.725219,11067.33885
29.917581,40.766667,5708.087473
27.139331,38.491,1276.704515
30.517283,39.773942,16617.27818
28.868094,41.025989,10686.79543
29.015942,41.015778,4380.430679
43.420519,38.509089,3079.280048
41.125358,37.861858,6516.836411
29.096942,40.201331,1747.422873
27.174081,38.382831,14497.11132
28.863056,41.047219,1796.691816
27.981881,41.282742,5067.616833
28.913667,41.061278,1470.914981
32.861144,39.920497,7874.755815
29.089642,37.763058,596.3335113
29.024356,41.054856,485.1229608
29.374917,40.857667,4862.800532
31.763667,41.4549,12432.62267
38.797631,37.162756,9950.97095
32.882581,39.936692,1740.281127
32.905719,39.961889,863.3895552
32.8645,39.892239,71.37041653
28.784719,41.010639,944.6706816
29.400006,40.687417,1788.481733
27.386469,38.608056,941.2590223
27.249028,37.85505,17.7059344
38.3031,38.3636,444.2825358
29.14725,36.617942,801.5409902
43.376497,39.021806,286.4515596
30.706969,36.929917,18783.15669
28.873983,41.019892,14497.24984
27.914417,39.642306,2803.056819
29.304608,40.850417,9167.681301
29.518828,40.109214,3743.626237
29.366331,40.807581,80.24019212
27.366161,38.151181,12688.69791
44.295092,37.586256,203.1983885
31.277608,36.822778,561.8313135
32.526764,37.988969,11973.52993
40.521006,41.024142,14115.16143
28.899306,41.106139,4474.272476
32.871672,39.906633,82.78553996
28.921667,37.945831,327.7101641
28.863231,40.998069,4757.476568
26.931939,39.579944,75.94766587
27.391608,37.725528,278.9361725
43.092192,40.595917,9005.34044
28.777278,41.032028,94.85176426
37.399278,37.041889,320.7387067
28.930917,40.230639,970.0253474
28.9885,40.227506,2092.931612
28.9373,40.2449,6839.015962
29.419528,40.791369,4753.599176
29.280081,40.969747,8326.017154
32.829028,39.866858,294.1843327
28.861567,41.059992,992.1205338
30.001139,40.751692,48.91214069
29.383608,40.676581,489.2193545
27.977192,41.336192,21745.13663
30.722783,36.958475,1480.626469
29.788331,40.750719,4954.933643
30.603556,39.745442,12191.05003
27.208019,38.462028,7136.749366
29.026389,37.802219,4674.148466
31.986489,36.545914,418.0465713
28.804339,40.976931,375.4590336
41.112778,37.903892,11018.34737
38.794589,37.14565,5232.689509
28.9511,41.0581,5729.133742
28.251469,36.843358,119.9663572
29.185778,40.895944,8907.321314
31.803131,36.600856,1147.799916
28.904594,41.004053,4160.110289
36.370014,41.268939,3905.64072
28.840656,41.048147,6520.58488
28.986753,41.056042,67.7845039
29.100806,41.116528,3071.870583
27.212581,38.477389,358.2495201
28.940889,41.070328,951.7485933
28.796053,41.028997,2311.759851
29.165478,40.984519,2708.789013
29.182997,41.024389,9259.8638
32.819047,39.872078,823.4383678
29.068556,40.209806,6665.885545
35.403917,38.732469,7248.384917
29.125342,37.734303,242.9168213
32.811806,39.924139,688.1398254
27.105989,38.402228,6768.75853
29.229917,40.907081,5129.855007
27.462778,37.073889,595.2213603
32.5004,37.872581,1220.860357
34.885108,36.903331,2526.446404
28.887858,41.064,24207.5222
28.905667,41.002192,2935.202443
35.441008,38.733567,6607.819184
40.175389,37.952108,15966.8196
28.644778,38.544658,5970.19178
28.9025,41.007,800.5291127
34.531069,36.744492,1847.293823
29.071056,40.992219,5264.853839
29.096469,37.743192,5946.527571
27.258911,37.840056,188.3950731
38.308358,38.342917,2331.613942
29.028461,41.161619,368.5510146
41.016389,38.139581,33450.06575
34.899108,36.934081,541.446748
29.280497,40.889917,4135.004203
32.744,39.995917,2633.042417
28.831806,41.028747,3205.052865
27.694,38.504442,4235.535153
41.215278,37.070442,3782.018983
32.601108,39.996942,1264.98428
32.844719,39.932497,24.80044038
27.163108,38.364331,71.84663749
29.1501,40.974556,14902.50241
36.224167,36.488969,914.7419794
43.051614,39.729508,1098.099647
37.377889,37.099056,2317.094874
27.120831,38.370831,8739.587692
35.372358,38.706778,867.5665178
30.776347,36.853789,3045.54277
29.001958,41.071094,1569.788966
28.991503,41.057706,6931.991049
29.113331,40.978581,16.13316436
29.052081,40.201139,3400.674728
28.786958,40.986617,890.0662643
35.273942,37.017192,2725.248192
27.977778,37.852778,908.5358474
28.857439,41.040842,1514.543194
28.856,41.070597,5821.753987
27.512714,40.983944,9983.591903
42.469358,37.248331,24343.46882
28.830556,41.036839,6303.995752
27.0518,38.3898,10357.10745
28.975864,41.044883,2107.431167
39.724889,41.006508,18912.36578
29.402006,40.880056,556.4866235
30.611678,36.854742,7428.891438
29.222608,40.882639,1858.308085
43.363358,38.529556,120.1002286
35.41475,38.743081,8700.642182
28.798758,41.0495,2711.726421
29.392667,40.818719,12923.07099
32.427278,37.854628,10862.43726
36.971278,41.198469,7270.440392
28.652278,41.029997,1465.666533
35.375297,37.0018,2695.92204
28.005164,41.289894,27911.50933
37.345056,37.009278,3630.665365
32.337328,41.635558,30963.1409
40.664192,37.272139,284.908669
29.282192,40.937667,9093.6027
27.974306,41.329503,14410.0337
29.006581,41.098367,1041.510711
28.740608,41.201556,1411.381967
29.098719,41.04725,484.8151637
34.049831,37.507306,21211.58061
35.396917,36.979942,7210.998053
29.052331,41.027997,1592.757216
37.332267,37.018989,71.94195577
26.744139,39.567508,1849.531235
35.342358,36.968108,55.14092051
28.980997,41.047417,665.3753974
28.700969,41.028331,2981.893054
29.019881,41.111542,4414.97692
36.351969,41.272167,3256.391292
29.102219,40.468056,4830.589612
27.833081,38.94275,3761.862075
32.704358,39.905828,6604.922301
28.987667,41.093806,20989.37983
29.030306,41.140608,2098.874611
28.673692,40.993969,4510.823868
32.789639,39.988556,19637.79323
32.487778,37.898569,8829.487711
28.915208,41.052208,1723.866482
30.041719,40.751056,5619.549051
29.023503,41.118633,1920.740553
28.18485,41.077144,3308.760388
27.413528,37.760942,12956.86224
29.00975,40.253653,3283.040799
40.192556,37.937056,5087.31964
29.115108,40.967769,171.2214314
31.010444,36.861356,360.9689764
29.952317,40.772778,2823.067285
37.892858,40.973278,0
32.529719,40.011108,22503.73384
29.219528,40.915219,8882.184331
37.282556,41.129278,17801.73284
36.172197,36.210983,428.5048123
31.602458,40.744128,9305.711288
32.734858,39.884278,10442.07085
39.561389,41.030278,1392.816566
32.512442,37.855139,13074.28743
29.523331,40.769997,1766.627331
28.828358,41.009944,0.709479362
28.818108,41.053,14303.29989
28.93695,41.063528,7867.952067
29.089,40.998,3617.732333
29.101917,41.038192,421.2586093
35.824608,37.454667,1145.40283
35.562139,38.712194,6370.415179
32.620114,39.944231,885.7527173
36.263278,37.073108,11599.90433
34.882753,36.908394,3199.419597
27.605917,39.180889,839.7399639
30.386108,40.789139,658.2469783
28.916939,41.061167,5197.825325
28.790142,41.040589,3088.402784
29.188389,40.196581,1104.767148
40.516989,41.026269,30902.88304
29.085778,41.040556,10323.10521
27.159469,38.472806,2026.556136
32.851192,40.0344,2562.31919
28.876714,41.016103,918.895824
43.043478,39.715444,15869.75811
29.990328,39.45105,8399.510741
29.980667,40.705667,8348.661646
29.092219,37.775556,8878.414897
35.348489,36.982508,1540.861815
28.968556,40.24625,3633.935191
29.023858,41.110289,1299.178026
27.246803,38.459219,4328.791887
28.945469,40.200019,11178.49295
28.778828,40.990039,2381.476249
27.125556,38.463608,7892.895659
30.0415,39.906017,80811.28438
29.263817,40.967603,7248.617033
28.849442,41.039469,3789.223511
29.120719,41.008028,742.4024407
36.993608,41.208303,12071.58429
28.8876,41.034031,2345.186656
28.984875,40.208306,33485.30333
29.213719,40.19125,364.8049916
29.156,40.997328,70.20856821
27.706528,38.498969,78.53746389
32.809719,40.000278,2997.174757
28.637278,41.008692,969.6008079
28.956025,40.235275,401.2168163
40.573331,41.039442,9863.238284
28.536086,41.012869,3301.891977
28.827528,41.054417,7408.498698
28.834453,40.997425,1528.687786
29.065719,40.191469,6368.076252
27.8917,39.631897,4579.377405
32.831792,39.954719,384.9429433
26.925039,38.383808,302.9960782
29.039342,41.021147,1175.713586
32.563103,39.947669,2916.194439
29.096667,41.008139,7879.017779
44.296528,37.579806,52.31595155
28.937528,41.038028,14860.72157
27.8934,39.638,4352.886644
32.810278,39.891942,5201.773982
27.127764,38.413194,5361.661669
28.853508,41.003342,146.4220713
32.858608,39.988331,1736.318127
28.870397,41.042708,5975.904345
28.912125,41.035256,3628.708275
29.137942,37.740306,1126.653979
27.823417,37.853028,523.2376143
36.084189,40.388219,14822.6626
32.876497,39.894917,462.053943
31.164442,40.845469,1171.588529
30.716778,36.983706,13175.43948
34.669056,36.822489,18.34623253
26.671806,39.269581,7029.014634
40.167081,37.923358,281.7236566
28.916872,41.045669,1694.023271
33.208981,37.186683,27522.03454
28.874942,41.026831,7143.660807
29.106658,41.047658,409.1061302
26.985969,38.786417,7453.893553
29.105969,41.113417,3887.785608
27.257942,37.852306,198.191027
31.900278,38.281067,11914.49731
29.280581,40.815528,50.07676679
32.764992,39.949331,1303.001425
29.034278,41.084719,3362.316792
28.244156,41.074731,6486.878706
29.138667,40.934469,23753.31461
32.866639,39.897192,8165.952593
30.040531,39.399575,10486.81657
29.088219,40.267933,6556.305793
29.165556,40.906942,11417.18619
32.905028,39.958639,669.6098091
27.217056,38.476306,176.9044907
29.517167,40.082167,1331.889361
32.036169,36.535894,2.344566552
29.083639,41.048125,1293.292666
32.533889,37.919217,164.6035247
34.594033,36.836686,730.6641254
30.734394,36.902214,151.5262401
35.473606,38.715831,21469.96473
28.808708,41.057875,5722.829912
30.631681,36.9343,11213.56543
29.099339,41.044058,2318.961221
39.219169,38.674911,11169.79041
28.672219,41.05875,1453.472856
37.210842,38.182403,17851.36887
29.251678,40.973039,6.810210424
29.110339,40.961239,5928.88353
29.028139,41.018028,8309.324892
41.143539,37.893858,3674.545868
28.883197,41.019897,6506.096465
27.103028,38.392167,39852.95053
32.504781,37.872208,3242.937261
27.981608,40.343858,5195.007777
30.067344,40.727692,934.3537752
28.313378,37.909025,7904.659765
30.736942,36.888331,36.70552529
29.080528,40.979608,6251.771572
29.102,41.027219,314.735656
27.491667,40.976139,4976.627536
32.576108,39.810831,890.3423088
29.033431,40.9965,5849.181415
27.6148,39.180797,2164.547416
30.738331,40.789528,1669.55043
27.986442,38.236917,4782.890827
28.945194,40.244564,3602.988568
28.983767,41.0342,10698.10906
28.89625,41.106358,9497.259663
32.939389,40.073528,4478.353959
28.869542,40.995858,10445.83682
32.709528,39.890608,497.71308
30.673142,36.903969,7936.299918
29.018069,41.070419,24.65291545
29.359628,40.879147,423.7808828
30.491519,39.787769,17971.84052
29.160028,40.917964,5314.086741
32.824556,39.992969,17097.64643
41.238872,37.086908,4869.74784
28.282492,41.071278,90.99252402
28.800317,41.005614,1180.101932
32.8345,39.893328,6959.107965
42.166317,40.04615,6650.413269
28.961072,41.013133,3459.029327
40.172247,37.957778,82.09236302
28.722058,40.981714,3797.439502
29.129508,41.020189,5902.344555
29.402306,40.786167,8020.563348
30.714167,36.905,24151.82538
28.838314,41.030764,2021.755531
30.789692,36.854139,1809.018763
29.147692,40.998331,917.6102305
29.148858,41.010331,2929.918903
28.979219,41.029942,2605.417568
28.897108,40.223556,4490.038291
27.582639,40.985283,2179.899634
29.008917,41.080336,499.6294176
33.219506,37.189625,33571.53469
29.152692,40.926831,12904.05301
27.035139,38.41035,8114.768219
34.049656,37.520192,18.47350233
28.875567,41.055267,5828.853887
31.770931,36.627567,6509.547287
32.805417,39.992639,4481.048989
35.470139,38.759017,1843.106592
40.162303,37.935136,714.4420042
38.321497,38.369192,310.9546141
28.552778,41.029997,599.4798895
29.042667,40.192,6184.440291
29.160556,40.908056,2387.701841
36.33365,41.285867,11742.80303
28.859858,41.013056,3302.366105
28.919944,41.003403,6629.656789
32.506303,37.987367,2837.068736
27.167497,38.424442,9183.435753
40.658167,37.850056,83.34999491
28.646694,41.034775,4309.137403
28.838486,41.005986,8528.998409
40.508278,38.885889,1432.466956
28.860703,40.982628,10600.65019
38.772508,37.173569,70615.29886
36.243581,37.068581,16710.89273
28.828794,40.960689,3427.482535
27.822175,37.846197,11126.37865
32.890139,39.974328,8727.087745
30.632331,36.901806,8099.9795
29.218969,40.900081,8094.582523
27.214442,38.480556,2160.817116
29.189258,41.028097,792.7372069
35.316528,37.033056,1030.445155
28.918606,41.031983,14862.09526
27.520469,40.978056,1986.134395
28.8999,41.079597,7695.950777
38.334628,38.378383,480.8155958
28.869417,41.011969,10728.82261
27.495517,40.969617,1533.060188
29.074028,41.064806,54.2245586
37.1925,38.201942,29194.01896
40.590667,37.194081,37776.8055
27.174844,38.458033,2899.876078
29.163706,40.949833,7827.449198
32.499442,37.868569,2452.95371
28.661,41.067747,19078.16034
28.824842,41.048692,2093.813448
26.407889,40.112942,3365.515047
26.584264,41.671183,16775.85931
35.318278,37.014081,3794.052443
32.854492,39.895475,4475.033694
42.679658,39.7918,1214.996041
32.683339,39.881078,19263.35272
28.673331,41.009442,44698.2645
28.154081,38.481306,10327.69866
28.89815,40.987367,1112.484296
27.13505,38.467897,3770.370653
40.1425,37.931806,219.8197521
28.996119,41.042828,547.8985205
27.264219,37.857069,2936.236692
28.916806,41.153969,2130.308575
28.766528,40.999219,1304.576786
31.764756,36.623569,1711.499741
35.566942,38.706556,5137.289603
29.275969,40.656167,199.7889388
29.074892,40.974181,5584.129662
28.976144,41.074639,3891.354486
28.949917,41.005358,2262.699606
32.752192,39.966556,1987.504437
36.352892,41.264658,6961.393399
28.930358,40.99875,1214.375173
28.683278,41.029528,13597.36391
30.530917,39.814692,25.85586326
28.987581,41.034994,15707.13671
37.778081,41.058442,674.4334285
29.15925,41.024056,134.8747062
28.818331,41.032797,524.6813449
44.043889,39.556942,1064.990618
36.170139,36.587442,3149.244597
32.627747,40.000528,4277.664118
32.849581,39.955442,11290.5589
35.485908,38.725228,3237.99226
35.489081,38.710956,4280.7136
41.954667,37.926969,4119.821764
29.000469,41.115639,3570.017277
28.516747,38.363556,2736.999377
40.484667,37.480219,7933.005944
28.894442,41.070047,499.7483166
28.854739,41.106106,523.6407969
29.426389,40.805983,24912.2931
29.004189,41.058292,323.6341161
29.072942,40.95875,497.1073795
28.862975,41.097431,196.9719418
28.273389,36.854556,107.3573869
27.220058,38.466278,718.2387413
43.743719,37.561608,420.2346497
28.805758,41.049508,13436.17193
28.842442,41.050528,3416.795639
40.225608,37.893519,211.0832012
28.974278,40.253669,11036.4653
30.680508,36.909081,17485.1907
28.989917,41.067219,876.6637229
27.166589,38.388542,19020.01562
28.822389,40.988942,2694.223326
26.7409,39.578097,233.6624702
32.828378,39.983158,8748.085997
29.077469,40.191831,9514.823612
31.623039,36.681258,9.598092771
32.884803,39.952983,1003.214544
29.825583,40.700281,643.0802455
33.926389,36.377778,8176.163506
26.769778,39.178247,41.62148412
30.630008,36.883306,3511.731329
31.726783,37.670231,18511.18127
29.1344,40.924458,7422.994246
30.6525,36.946389,5093.835363
29.892056,40.700108,34365.10489
29.013714,41.106392,481.602645
29.054808,37.794078,973.4430635
29.014528,41.107692,0.546850533
32.667408,41.227108,24708.95207
30.685967,36.887489,1163.828673
43.019417,39.713614,25814.35394
29.967039,39.415528,3453.882531
33.023858,40.249108,382.0398484
27.186917,38.43925,4549.578824
38.805831,37.127442,461.0910218
35.311858,37.016806,14514.11881
29.353439,40.818708,227.4137009
28.9127,41.040219,2490.234348
29.15,40.941056,47503.91106
42.863894,39.239183,1054.676582
28.660469,41.082581,2868.700417
27.169039,38.3905,7210.27064
29.085806,40.969331,638.6652577
29.532528,40.072528,5614.532923
35.495564,38.711967,518.6882856
28.967458,41.031811,1173.273013
27.416389,38.427778,8395.453642
29.064225,40.982056,9725.859172
29.131139,40.186081,4221.177201
28.730933,40.974208,99.62744539
32.518394,37.929042,5257.47457
38.185319,38.600928,3371.448174
29.835389,40.707969,1432.013645
28.364,41.056806,250.710182
30.545358,39.768058,2066.679748
28.948153,41.024031,1556.669996
36.214431,36.823753,3922.004987
29.188108,40.888778,646.4147222
32.857336,40.009025,219.5357136
31.752144,36.634592,38.61575123
29.098889,40.181828,5190.138434
31.923917,40.166792,1607.034865
40.603831,37.200806,14231.04713
29.096,37.74415,63.28276118
29.022497,40.223608,1637.544427
27.787692,40.405028,142.5840258
34.522167,36.743639,3164.897734
29.1024,40.2114,3.344942271
29.961831,40.754,20323.18131
29.052019,41.013358,1326.974043
32.759878,39.9901,99.46434983
32.731667,39.906942,4646.022085
41.371306,37.415442,10101.65729
32.878692,39.930028,7908.267594
32.872756,39.956383,4486.399146
27.292667,38.446778,14332.18575
27.896108,39.613331,17277.9609
28.882278,41.016331,1865.81898
28.933725,41.001206,474.9706104
28.975469,40.210167,85.0089834
29.188917,41.011556,12681.41884
28.979108,40.205553,2316.1207
29.210969,40.897028,2209.450881
32.869442,39.882831,3482.342316
28.963789,40.218797,19151.68344
37.871831,40.973608,3263.376133
32.64825,39.904192,4730.714576
29.265556,37.580278,4917.566197
32.335778,41.619167,1399.586348
29.033419,40.208117,956.6905197
28.649942,41.029278,2353.742025
32.847006,39.98625,7110.386991
29.06225,40.213858,3856.564157
29.143269,40.978597,770.6693596
29.325306,40.830167,22.11207031
32.708139,39.965167,3388.833979
28.248467,41.087339,14087.5856
29.138917,40.187581,4153.939052
28.861942,41.102658,5892.83362
27.889467,37.854444,1071.034126
28.952103,41.01775,1063.311885
29.047278,41.128667,233.1544758
28.808969,41.071858,6578.947687
32.707964,39.970392,866.1556583
32.495675,37.9342,1030.359355
31.445831,36.786219,6115.277782
34.848558,38.719378,255.7547442
33.619747,40.623692,85.79028747
32.485267,37.986017,1620.883527
29.160608,40.9896,13636.70818
40.201844,37.924983,82.12573702
28.887081,41.081183,2403.303937
28.991792,41.098792,4325.076417
